{'PATH': '/home/aurel/.cargo/bin:/usr/local/sbin:/usr/local/bin:/usr/bin:/usr/lib/jvm/default/bin:/usr/bin/site_perl:/usr/bin/vendor_perl:/usr/bin/core_perl', 'INVOCATION_ID': '3cf1f450f99244039e3534e30f9d5307', 'TERM': 'linux', 'JOURNAL_STREAM': '8:26801', 'HOME': '/home/aurel', 'USER': 'aurel', 'SHELL': '/bin/zsh', 'MAIL': '/var/spool/mail/aurel', 'LOGNAME': 'aurel', 'MOTD_SHOWN': 'pam', 'XDG_SESSION_ID': '1', 'XDG_RUNTIME_DIR': '/run/user/1000', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'XDG_SESSION_TYPE': 'tty', 'XDG_SESSION_CLASS': 'user', 'XDG_SEAT': 'seat0', 'XDG_VTNR': '1', 'SHLVL': '1', 'PWD': '/r/prusti-dev', 'OLDPWD': '/home/aurel', 'LANG': 'en_US.UTF-8', 'TERMINAL': 'kitty', '_': '/usr/bin/python3', 'JAVA_HOME': '/usr/lib/jvm/default', 'RUST_TEST_THREADS': '1', 'LD_LIBRARY_PATH': '/usr/lib/jvm/default/lib/server', 'VIPER_HOME': '/r/prusti-dev/viper_tools/backends', 'Z3_EXE': '/r/prusti-dev/viper_tools/z3/bin/z3', 'PRUSTI_USE_MORE_COMPLETE_EXHALE': 'false'}

starting benchmark...
10 runs per case
17 positive cases
4 negative cases

basic.rs,7.210573854157701
basic.rs,7.086723738815635
basic.rs,7.131095108110458
basic.rs,7.070094397990033
basic.rs,7.116108297137544
basic.rs,7.119859704980627
basic.rs,7.174573403084651
basic.rs,7.15006612194702
basic.rs,7.179361962946132
basic.rs,7.1750715870875865
call-desc.rs,6.5357982439454645
call-desc.rs,6.590855828952044
call-desc.rs,6.515706975013018
call-desc.rs,6.535519703058526
call-desc.rs,6.506105331005529
call-desc.rs,6.471434602048248
call-desc.rs,6.603838314069435
call-desc.rs,6.498313457937911
call-desc.rs,6.516959961038083
call-desc.rs,6.609559514094144
ghost_pred.rs,4.333246320020407
ghost_pred.rs,4.501561084995046
ghost_pred.rs,4.276852660113946
ghost_pred.rs,4.448624276090413
ghost_pred.rs,4.3290777169167995
ghost_pred.rs,4.342685197014362
ghost_pred.rs,4.3278661938384175
ghost_pred.rs,4.377054217038676
ghost_pred.rs,4.356163878925145
ghost_pred.rs,4.309676700038835
invariant.rs,4.961115143029019
invariant.rs,5.048126419074833
invariant.rs,5.0247960679698735
invariant.rs,5.047065875027329
invariant.rs,5.0083248999435455
invariant.rs,4.958066057180986
invariant.rs,5.120014422107488
invariant.rs,5.0480730650015175
invariant.rs,5.073865317972377
invariant.rs,5.081955844070762
outer.rs,4.571720232954249
outer.rs,4.61980961705558
outer.rs,4.6613566149026155
outer.rs,4.60709946998395
outer.rs,4.682736556045711
